enzymes	enzyme	complexes	reactions	direction	compartment	complexes_keff	complex_keff	enzyme_keff
enzyme_METHBCYTBR_fwd_pc	enzyme_METHBCYTBR_fwd	cplx_COMPLEX_HBA_CYB5A_pc;cplx_COMPLEX_HBB_CYB5A_pc;cplx_COMPLEX_HBD_CYB5A_pc;cplx_COMPLEX_HBE1_CYB5A_pc;cplx_COMPLEX_HBG1_CYB5A_pc;cplx_COMPLEX_HBG2_CYB5A_pc;cplx_COMPLEX_HBM_CYB5A_pc;cplx_COMPLEX_HBQ1_CYB5A_pc;cplx_COMPLEX_HBZ_CYB5A_pc;cplx_COMPLEX_HBA_CYB5B_pc;cplx_COMPLEX_HBB_CYB5B_pc;cplx_COMPLEX_HBD_CYB5B_pc;cplx_COMPLEX_HBE1_CYB5B_pc;cplx_COMPLEX_HBG1_CYB5B_pc;cplx_COMPLEX_HBG2_CYB5B_pc;cplx_COMPLEX_HBM_CYB5B_pc;cplx_COMPLEX_HBQ1_CYB5B_pc;cplx_COMPLEX_HBZ_CYB5B_pc	METHBCYTBR	forward	pc	cplx_COMPLEX_HBA_CYB5A_pc(103294.26302548598);cplx_COMPLEX_HBB_CYB5A_pc(104803.72176142815);cplx_COMPLEX_HBD_CYB5A_pc(104924.29973039606);cplx_COMPLEX_HBE1_CYB5A_pc(105226.79632010224);cplx_COMPLEX_HBG1_CYB5A_pc(105068.9478525771);cplx_COMPLEX_HBG2_CYB5A_pc(105064.92655408494);cplx_COMPLEX_HBM_CYB5A_pc(104022.4814307328);cplx_COMPLEX_HBQ1_CYB5A_pc(103802.88671692774);cplx_COMPLEX_HBZ_CYB5A_pc(104069.43360532793);cplx_COMPLEX_HBA_CYB5B_pc(124837.18471294508);cplx_COMPLEX_HBB_CYB5B_pc(126255.04176436154);cplx_COMPLEX_HBD_CYB5B_pc(126368.367596874);cplx_COMPLEX_HBE1_CYB5B_pc(126652.7125043213);cplx_COMPLEX_HBG1_CYB5B_pc(126504.32846452201);cplx_COMPLEX_HBG2_CYB5B_pc(126500.548491478);cplx_COMPLEX_HBM_CYB5B_pc(125521.02144103641);cplx_COMPLEX_HBQ1_CYB5B_pc(125314.77258086909);cplx_COMPLEX_HBZ_CYB5B_pc(125565.12427832972)	103294.26302548598;104803.72176142815;104924.29973039606;105226.79632010224;105068.9478525771;105064.92655408494;104022.4814307328;103802.88671692774;104069.43360532793;124837.18471294508;126255.04176436154;126368.367596874;126652.7125043213;126504.32846452201;126500.548491478;125521.02144103641;125314.77258086909;125565.12427832972	234000.0
enzyme_METHBCYTBR_rev_pc	enzyme_METHBCYTBR_rev	cplx_COMPLEX_HBA_CYB5A_pc;cplx_COMPLEX_HBB_CYB5A_pc;cplx_COMPLEX_HBD_CYB5A_pc;cplx_COMPLEX_HBE1_CYB5A_pc;cplx_COMPLEX_HBG1_CYB5A_pc;cplx_COMPLEX_HBG2_CYB5A_pc;cplx_COMPLEX_HBM_CYB5A_pc;cplx_COMPLEX_HBQ1_CYB5A_pc;cplx_COMPLEX_HBZ_CYB5A_pc;cplx_COMPLEX_HBA_CYB5B_pc;cplx_COMPLEX_HBB_CYB5B_pc;cplx_COMPLEX_HBD_CYB5B_pc;cplx_COMPLEX_HBE1_CYB5B_pc;cplx_COMPLEX_HBG1_CYB5B_pc;cplx_COMPLEX_HBG2_CYB5B_pc;cplx_COMPLEX_HBM_CYB5B_pc;cplx_COMPLEX_HBQ1_CYB5B_pc;cplx_COMPLEX_HBZ_CYB5B_pc	METHBCYTBR	reverse	pc	cplx_COMPLEX_HBA_CYB5A_pc(0);cplx_COMPLEX_HBB_CYB5A_pc(0);cplx_COMPLEX_HBD_CYB5A_pc(0);cplx_COMPLEX_HBE1_CYB5A_pc(0);cplx_COMPLEX_HBG1_CYB5A_pc(0);cplx_COMPLEX_HBG2_CYB5A_pc(0);cplx_COMPLEX_HBM_CYB5A_pc(0);cplx_COMPLEX_HBQ1_CYB5A_pc(0);cplx_COMPLEX_HBZ_CYB5A_pc(0);cplx_COMPLEX_HBA_CYB5B_pc(0);cplx_COMPLEX_HBB_CYB5B_pc(0);cplx_COMPLEX_HBD_CYB5B_pc(0);cplx_COMPLEX_HBE1_CYB5B_pc(0);cplx_COMPLEX_HBG1_CYB5B_pc(0);cplx_COMPLEX_HBG2_CYB5B_pc(0);cplx_COMPLEX_HBM_CYB5B_pc(0);cplx_COMPLEX_HBQ1_CYB5B_pc(0);cplx_COMPLEX_HBZ_CYB5B_pc(0)	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	234000.0
enzyme_LCMTPP2A_fwd_pc	enzyme_LCMTPP2A_fwd	cplx_COMPLEX_LCMT1_PPP2CA_pc;cplx_COMPLEX_LCMT1_PPP2CB_pc	LCMTPP2A	forward	pc	cplx_COMPLEX_LCMT1_PPP2CA_pc(170956.04461635707);cplx_COMPLEX_LCMT1_PPP2CB_pc(170921.20198231706)	170956.04461635707;170921.20198231706	234000.0
enzyme_LCMTPP2A_rev_pc	enzyme_LCMTPP2A_rev	cplx_COMPLEX_LCMT1_PPP2CA_pc;cplx_COMPLEX_LCMT1_PPP2CB_pc	LCMTPP2A	reverse	pc	cplx_COMPLEX_LCMT1_PPP2CA_pc(170956.04461635707);cplx_COMPLEX_LCMT1_PPP2CB_pc(170921.20198231706)	170956.04461635707;170921.20198231706	234000.0
enzyme_MCPST3_fwd_pc	enzyme_MCPST3_fwd	cplx_COMPLEX_MPST_TXN_pc;cplx_COMPLEX_MPST_TXNDC17_pc;cplx_COMPLEX_MPST_TXNL1_pc	MCPST3	forward	pc	cplx_COMPLEX_MPST_TXN_pc(139957.15994982485);cplx_COMPLEX_MPST_TXNDC17_pc(148050.62294100627);cplx_COMPLEX_MPST_TXNL1_pc(210579.3710397257)	139957.15994982485;148050.62294100627;210579.3710397257	234000.0
enzyme_MCPST3_rev_pc	enzyme_MCPST3_rev	cplx_COMPLEX_MPST_TXN_pc;cplx_COMPLEX_MPST_TXNDC17_pc;cplx_COMPLEX_MPST_TXNL1_pc	MCPST3	reverse	pc	cplx_COMPLEX_MPST_TXN_pc(0);cplx_COMPLEX_MPST_TXNDC17_pc(0);cplx_COMPLEX_MPST_TXNL1_pc(0)	0;0;0	234000.0
enzyme_PI3K_fwd_pc	enzyme_PI3K_fwd	cplx_COMPLEX_PIK3C3_ATG14_pc	PI3K	forward	pc	cplx_COMPLEX_PIK3C3_ATG14_pc(225811.38490643018)	225811.38490643018	234000.0
enzyme_PI3K_rev_pc	enzyme_PI3K_rev	cplx_COMPLEX_PIK3C3_ATG14_pc	PI3K	reverse	pc	cplx_COMPLEX_PIK3C3_ATG14_pc(0)	0	234000.0
enzyme_PPMEPP2A_fwd_pc	enzyme_PPMEPP2A_fwd	cplx_COMPLEX_PPME1_PPP2CA_pc;cplx_COMPLEX_PPME1_PPP2CB_pc	PPMEPP2A	forward	pc	cplx_COMPLEX_PPME1_PPP2CA_pc(177732.67016154583);cplx_COMPLEX_PPME1_PPP2CB_pc(177698.27616584187)	177732.67016154583;177698.27616584187	234000.0
enzyme_PPMEPP2A_rev_pc	enzyme_PPMEPP2A_rev	cplx_COMPLEX_PPME1_PPP2CA_pc;cplx_COMPLEX_PPME1_PPP2CB_pc	PPMEPP2A	reverse	pc	cplx_COMPLEX_PPME1_PPP2CA_pc(0);cplx_COMPLEX_PPME1_PPP2CB_pc(0)	0;0	234000.0
enzyme_SRDX1GTHRD_fwd_pc	enzyme_SRDX1GTHRD_fwd	cplx_COMPLEX_PRDX1_SRXN1_pc;cplx_COMPLEX_PRDX2_SRXN1_pc;cplx_COMPLEX_PRDX4_SRXN1_pc	SRDX1GTHRD	forward	pc	cplx_COMPLEX_PRDX1_SRXN1_pc(143365.5866019692);cplx_COMPLEX_PRDX2_SRXN1_pc(142543.0320023);cplx_COMPLEX_PRDX4_SRXN1_pc(173331.98921037168)	143365.5866019692;142543.0320023;173331.98921037168	234000.0
enzyme_SRDX1GTHRD_rev_pc	enzyme_SRDX1GTHRD_rev	cplx_COMPLEX_PRDX1_SRXN1_pc;cplx_COMPLEX_PRDX2_SRXN1_pc;cplx_COMPLEX_PRDX4_SRXN1_pc	SRDX1GTHRD	reverse	pc	cplx_COMPLEX_PRDX1_SRXN1_pc(0);cplx_COMPLEX_PRDX2_SRXN1_pc(0);cplx_COMPLEX_PRDX4_SRXN1_pc(0)	0;0;0	234000.0
enzyme_PRDX2TRDXRD_fwd_pc	enzyme_PRDX2TRDXRD_fwd	cplx_COMPLEX_PRDX1_TXN_pc;cplx_COMPLEX_PRDX1_TXNL1_pc;cplx_COMPLEX_PRDX2_TXN_pc;cplx_COMPLEX_PRDX2_TXN1L_pc;cplx_COMPLEX_PRDX4_TXN_pc;cplx_COMPLEX_PRDX4_TXN1L_pc;cplx_COMPLEX_PRDX5_TXN_pc;cplx_COMPLEX_PRDX5_TXNL1_pc	PRDX2TRDXRD	forward	pc	cplx_COMPLEX_PRDX1_TXN_pc(159975.69737313513);cplx_COMPLEX_PRDX1_TXNL1_pc(228211.66013673253);cplx_COMPLEX_PRDX2_TXN_pc(159182.76101663493);cplx_COMPLEX_PRDX2_TXN1L_pc(227507.49482304472);cplx_COMPLEX_PRDX4_TXN_pc(188986.32754964262);cplx_COMPLEX_PRDX4_TXN1L_pc(254249.08829709372);cplx_COMPLEX_PRDX5_TXN_pc(141599.82284113317);cplx_COMPLEX_PRDX5_TXNL1_pc(212014.07599705455)	159975.69737313513;228211.66013673253;159182.76101663493;227507.49482304472;188986.32754964262;254249.08829709372;141599.82284113317;212014.07599705455	234000.0
enzyme_PRDX2TRDXRD_rev_pc	enzyme_PRDX2TRDXRD_rev	cplx_COMPLEX_PRDX1_TXN_pc;cplx_COMPLEX_PRDX1_TXNL1_pc;cplx_COMPLEX_PRDX2_TXN_pc;cplx_COMPLEX_PRDX2_TXN1L_pc;cplx_COMPLEX_PRDX4_TXN_pc;cplx_COMPLEX_PRDX4_TXN1L_pc;cplx_COMPLEX_PRDX5_TXN_pc;cplx_COMPLEX_PRDX5_TXNL1_pc	PRDX2TRDXRD	reverse	pc	cplx_COMPLEX_PRDX1_TXN_pc(0);cplx_COMPLEX_PRDX1_TXNL1_pc(0);cplx_COMPLEX_PRDX2_TXN_pc(0);cplx_COMPLEX_PRDX2_TXN1L_pc(0);cplx_COMPLEX_PRDX4_TXN_pc(0);cplx_COMPLEX_PRDX4_TXN1L_pc(0);cplx_COMPLEX_PRDX5_TXN_pc(0);cplx_COMPLEX_PRDX5_TXNL1_pc(0)	0;0;0;0;0;0;0;0	234000.0
enzyme_PRDX1GRDX2CDG_fwd_pc	enzyme_PRDX1GRDX2CDG_fwd	cplx_COMPLEX_PRDX6_GLRX_pc	PRDX1GRDX2CDG	forward	pc	cplx_COMPLEX_PRDX6_GLRX_pc(149497.37597276564)	149497.37597276564	234000.0
enzyme_PRDX1GRDX2CDG_rev_pc	enzyme_PRDX1GRDX2CDG_rev	cplx_COMPLEX_PRDX6_GLRX_pc	PRDX1GRDX2CDG	reverse	pc	cplx_COMPLEX_PRDX6_GLRX_pc(0)	0	234000.0
enzyme_PRDX1GTHG_fwd_pc	enzyme_PRDX1GTHG_fwd	cplx_COMPLEX_PRDX6_GSTP1_pc	PRDX1GTHG	forward	pc	cplx_COMPLEX_PRDX6_GSTP1_pc(209157.17314871706)	209157.17314871706	234000.0
enzyme_PRDX1GTHG_rev_pc	enzyme_PRDX1GTHG_rev	cplx_COMPLEX_PRDX6_GSTP1_pc	PRDX1GTHG	reverse	pc	cplx_COMPLEX_PRDX6_GSTP1_pc(0)	0	234000.0
enzyme_NEDD8E2CONJT_fwd_pc	enzyme_NEDD8E2CONJT_fwd	cplx_COMPLEX_RBX1_SKP1_CUL1_CAND1_NEDD8_pc	NEDD8E2CONJT	forward	pc	cplx_COMPLEX_RBX1_SKP1_CUL1_CAND1_NEDD8_pc(446522.846421747)	446522.846421747	234000.0
enzyme_NEDD8E2CONJT_rev_pc	enzyme_NEDD8E2CONJT_rev	cplx_COMPLEX_RBX1_SKP1_CUL1_CAND1_NEDD8_pc	NEDD8E2CONJT	reverse	pc	cplx_COMPLEX_RBX1_SKP1_CUL1_CAND1_NEDD8_pc(0)	0	234000.0
enzyme_CYTBFADSD9_16_0_fwd_pc	enzyme_CYTBFADSD9_16_0_fwd	cplx_COMPLEX_SCD_CYB5A_pc;cplx_COMPLEX_SCD_CYB5B_pc	CYTBFADSD9_16_0	forward	pc	cplx_COMPLEX_SCD_CYB5A_pc(153473.40272221254);cplx_COMPLEX_SCD_CYB5B_pc(172594.31747643388)	153473.40272221254;172594.31747643388	234000.0
enzyme_CYTBFADSD9_16_0_rev_pc	enzyme_CYTBFADSD9_16_0_rev	cplx_COMPLEX_SCD_CYB5A_pc;cplx_COMPLEX_SCD_CYB5B_pc	CYTBFADSD9_16_0	reverse	pc	cplx_COMPLEX_SCD_CYB5A_pc(0);cplx_COMPLEX_SCD_CYB5B_pc(0)	0;0	234000.0
enzyme_CYTBFADSD9_18_0_fwd_pc	enzyme_CYTBFADSD9_18_0_fwd	cplx_COMPLEX_SCD_CYB5A_pc;cplx_COMPLEX_SCD_CYB5B_pc	CYTBFADSD9_18_0	forward	pc	cplx_COMPLEX_SCD_CYB5A_pc(153473.40272221254);cplx_COMPLEX_SCD_CYB5B_pc(172594.31747643388)	153473.40272221254;172594.31747643388	234000.0
enzyme_CYTBFADSD9_18_0_rev_pc	enzyme_CYTBFADSD9_18_0_rev	cplx_COMPLEX_SCD_CYB5A_pc;cplx_COMPLEX_SCD_CYB5B_pc	CYTBFADSD9_18_0	reverse	pc	cplx_COMPLEX_SCD_CYB5A_pc(0);cplx_COMPLEX_SCD_CYB5B_pc(0)	0;0	234000.0
enzyme_SRDX1GRDX2CDG_fwd_pc	enzyme_SRDX1GRDX2CDG_fwd	cplx_COMPLEX_SRXN1_GLRX_pc	SRDX1GRDX2CDG	forward	pc	cplx_COMPLEX_SRXN1_GLRX_pc(78138.82653754688)	78138.82653754688	234000.0
enzyme_SRDX1GRDX2CDG_rev_pc	enzyme_SRDX1GRDX2CDG_rev	cplx_COMPLEX_SRXN1_GLRX_pc	SRDX1GRDX2CDG	reverse	pc	cplx_COMPLEX_SRXN1_GLRX_pc(0)	0	234000.0
enzyme_FE3t_fwd_pc	enzyme_FE3t_fwd	cplx_COMPLEX_TFR2_TF_pc;cplx_COMPLEX_TFRC_TF_pc	FE3t	forward	pc	cplx_COMPLEX_TFR2_TF_pc(526769.919625307);cplx_COMPLEX_TFRC_TF_pc(517517.1718225207)	526769.919625307;517517.1718225207	234000.0
enzyme_FE3t_rev_pc	enzyme_FE3t_rev	cplx_COMPLEX_TFR2_TF_pc;cplx_COMPLEX_TFRC_TF_pc	FE3t	reverse	pc	cplx_COMPLEX_TFR2_TF_pc(0);cplx_COMPLEX_TFRC_TF_pc(0)	0;0	234000.0
enzyme_Q102ERx_fwd_pc	enzyme_Q102ERx_fwd	cplx_COMPLEX_TXNRD1_TXN_pc	Q102ERx	forward	pc	cplx_COMPLEX_TXNRD1_TXN_pc(278440.18848396867)	278440.18848396867	234000.0
enzyme_Q102ERx_rev_pc	enzyme_Q102ERx_rev	cplx_COMPLEX_TXNRD1_TXN_pc	Q102ERx	reverse	pc	cplx_COMPLEX_TXNRD1_TXN_pc(0)	0	234000.0
enzyme_Q102ERy_fwd_pc	enzyme_Q102ERy_fwd	cplx_COMPLEX_TXNRD1_TXN_pc	Q102ERy	forward	pc	cplx_COMPLEX_TXNRD1_TXN_pc(278440.18848396867)	278440.18848396867	234000.0
enzyme_Q102ERy_rev_pc	enzyme_Q102ERy_rev	cplx_COMPLEX_TXNRD1_TXN_pc	Q102ERy	reverse	pc	cplx_COMPLEX_TXNRD1_TXN_pc(0)	0	234000.0
enzyme_NEDD8E1ACT_fwd_pc	enzyme_NEDD8E1ACT_fwd	cplx_COMPLEX_UBA3_NAE_NEDD8_pc	NEDD8E1ACT	forward	pc	cplx_COMPLEX_UBA3_NAE_NEDD8_pc(247531.64956806856)	247531.64956806856	234000.0
enzyme_NEDD8E1ACT_rev_pc	enzyme_NEDD8E1ACT_rev	cplx_COMPLEX_UBA3_NAE_NEDD8_pc	NEDD8E1ACT	reverse	pc	cplx_COMPLEX_UBA3_NAE_NEDD8_pc(0)	0	234000.0
enzyme_NEDD8E1E2T_fwd_pc	enzyme_NEDD8E1E2T_fwd	cplx_COMPLEX_UBE2M_NEDD8_pc	NEDD8E1E2T	forward	pc	cplx_COMPLEX_UBE2M_NEDD8_pc(86839.18244736586)	86839.18244736586	234000.0
enzyme_NEDD8E1E2T_rev_pc	enzyme_NEDD8E1E2T_rev	cplx_COMPLEX_UBE2M_NEDD8_pc	NEDD8E1E2T	reverse	pc	cplx_COMPLEX_UBE2M_NEDD8_pc(0)	0	234000.0
enzyme_POLYUBBPL_fwd_pc	enzyme_POLYUBBPL_fwd	cplx_COMPLEX_USP5_UBB_pc	POLYUBBPL	forward	pc	cplx_COMPLEX_USP5_UBB_pc(248090.08557510606)	248090.08557510606	234000.0
enzyme_POLYUBBPL_rev_pc	enzyme_POLYUBBPL_rev	cplx_COMPLEX_USP5_UBB_pc	POLYUBBPL	reverse	pc	cplx_COMPLEX_USP5_UBB_pc(0)	0	234000.0
enzyme_PEFLIPt_fwd_pc	enzyme_PEFLIPt_fwd	cplx_HETERODIMER_ATP11A_TMEM30A_pc;cplx_HETERODIMER_ATP11B_TMEM30A_pc;cplx_HETERODIMER_ATP11C_TMEM30A_pc	PEFLIPt	forward	pc	cplx_HETERODIMER_ATP11A_TMEM30A_pc(319764.3654648843);cplx_HETERODIMER_ATP11B_TMEM30A_pc(325989.2465521836);cplx_HETERODIMER_ATP11C_TMEM30A_pc(319376.5517607478)	319764.3654648843;325989.2465521836;319376.5517607478	234000.0
enzyme_PEFLIPt_rev_pc	enzyme_PEFLIPt_rev	cplx_HETERODIMER_ATP11A_TMEM30A_pc;cplx_HETERODIMER_ATP11B_TMEM30A_pc;cplx_HETERODIMER_ATP11C_TMEM30A_pc	PEFLIPt	reverse	pc	cplx_HETERODIMER_ATP11A_TMEM30A_pc(0);cplx_HETERODIMER_ATP11B_TMEM30A_pc(0);cplx_HETERODIMER_ATP11C_TMEM30A_pc(0)	0;0;0	234000.0
enzyme_PSFLIPt_fwd_pc	enzyme_PSFLIPt_fwd	cplx_HETERODIMER_ATP11A_TMEM30A_pc;cplx_HETERODIMER_ATP11B_TMEM30A_pc;cplx_HETERODIMER_ATP11C_TMEM30A_pc	PSFLIPt	forward	pc	cplx_HETERODIMER_ATP11A_TMEM30A_pc(319764.3654648843);cplx_HETERODIMER_ATP11B_TMEM30A_pc(325989.2465521836);cplx_HETERODIMER_ATP11C_TMEM30A_pc(319376.5517607478)	319764.3654648843;325989.2465521836;319376.5517607478	234000.0
enzyme_PSFLIPt_rev_pc	enzyme_PSFLIPt_rev	cplx_HETERODIMER_ATP11A_TMEM30A_pc;cplx_HETERODIMER_ATP11B_TMEM30A_pc;cplx_HETERODIMER_ATP11C_TMEM30A_pc	PSFLIPt	reverse	pc	cplx_HETERODIMER_ATP11A_TMEM30A_pc(0);cplx_HETERODIMER_ATP11B_TMEM30A_pc(0);cplx_HETERODIMER_ATP11C_TMEM30A_pc(0)	0;0;0	234000.0
enzyme_NaKt_fwd_pc	enzyme_NaKt_fwd	cplx_HETERODIMER_ATP1_A1B1_pc;cplx_HETERODIMER_ATP1_A1B2_pc;cplx_HETERODIMER_ATP1_A1B3_pc;cplx_HETERODIMER_ATP1_A3B1_pc;cplx_HETERODIMER_ATP1_A3B2_pc;cplx_HETERODIMER_ATP1_A3B3_pc;cplx_HETERODIMER_ATP1_A4B1_pc;cplx_HETERODIMER_ATP1_A4B2_pc;cplx_HETERODIMER_ATP1_A4B3_pc	NaKt	forward	pc	cplx_HETERODIMER_ATP1_A1B1_pc(287559.0525649826);cplx_HETERODIMER_ATP1_A1B2_pc(285082.69319442566);cplx_HETERODIMER_ATP1_A1B3_pc(282367.0679725627);cplx_HETERODIMER_ATP1_A3B1_pc(285880.1191481682);cplx_HETERODIMER_ATP1_A3B2_pc(283398.8933651111);cplx_HETERODIMER_ATP1_A3B3_pc(280677.86599774624);cplx_HETERODIMER_ATP1_A4B1_pc(289432.4971347431);cplx_HETERODIMER_ATP1_A4B2_pc(286961.52312411554);cplx_HETERODIMER_ATP1_A4B3_pc(284251.8753689433)	287559.0525649826;285082.69319442566;282367.0679725627;285880.1191481682;283398.8933651111;280677.86599774624;289432.4971347431;286961.52312411554;284251.8753689433	234000.0
enzyme_NaKt_rev_pc	enzyme_NaKt_rev	cplx_HETERODIMER_ATP1_A1B1_pc;cplx_HETERODIMER_ATP1_A1B2_pc;cplx_HETERODIMER_ATP1_A1B3_pc;cplx_HETERODIMER_ATP1_A3B1_pc;cplx_HETERODIMER_ATP1_A3B2_pc;cplx_HETERODIMER_ATP1_A3B3_pc;cplx_HETERODIMER_ATP1_A4B1_pc;cplx_HETERODIMER_ATP1_A4B2_pc;cplx_HETERODIMER_ATP1_A4B3_pc	NaKt	reverse	pc	cplx_HETERODIMER_ATP1_A1B1_pc(0);cplx_HETERODIMER_ATP1_A1B2_pc(0);cplx_HETERODIMER_ATP1_A1B3_pc(0);cplx_HETERODIMER_ATP1_A3B1_pc(0);cplx_HETERODIMER_ATP1_A3B2_pc(0);cplx_HETERODIMER_ATP1_A3B3_pc(0);cplx_HETERODIMER_ATP1_A4B1_pc(0);cplx_HETERODIMER_ATP1_A4B2_pc(0);cplx_HETERODIMER_ATP1_A4B3_pc(0)	0;0;0;0;0;0;0;0;0	234000.0
enzyme_GLU2ABUTS_fwd_pc	enzyme_GLU2ABUTS_fwd	cplx_HETERODIMER_GCL_pc	GLU2ABUTS	forward	pc	cplx_HETERODIMER_GCL_pc(219928.5327064596)	219928.5327064596	234000.0
enzyme_GLU2ABUTS_rev_pc	enzyme_GLU2ABUTS_rev	cplx_HETERODIMER_GCL_pc	GLU2ABUTS	reverse	pc	cplx_HETERODIMER_GCL_pc(0)	0	234000.0
enzyme_GLUCYS_fwd_pc	enzyme_GLUCYS_fwd	cplx_HETERODIMER_GCL_pc	GLUCYS	forward	pc	cplx_HETERODIMER_GCL_pc(219928.5327064596)	219928.5327064596	234000.0
enzyme_GLUCYS_rev_pc	enzyme_GLUCYS_rev	cplx_HETERODIMER_GCL_pc	GLUCYS	reverse	pc	cplx_HETERODIMER_GCL_pc(0)	0	234000.0
enzyme_MAN1PT_fwd_pc	enzyme_MAN1PT_fwd	cplx_HETERODIMER_GMPPAB_pc	MAN1PT	forward	pc	cplx_HETERODIMER_GMPPAB_pc(191640.95471792555)	191640.95471792555	234000.0
enzyme_MAN1PT_rev_pc	enzyme_MAN1PT_rev	cplx_HETERODIMER_GMPPAB_pc	MAN1PT	reverse	pc	cplx_HETERODIMER_GMPPAB_pc(191640.95471792555)	191640.95471792555	234000.0
enzyme_GUACYC2_fwd_pc	enzyme_GUACYC2_fwd	cplx_HETERODIMER_GUCY1_A1B1_pc	GUACYC2	forward	pc	cplx_HETERODIMER_GUCY1_A1B1_pc(287555.4779678007)	287555.4779678007	234000.0
enzyme_GUACYC2_rev_pc	enzyme_GUACYC2_rev	cplx_HETERODIMER_GUCY1_A1B1_pc	GUACYC2	reverse	pc	cplx_HETERODIMER_GUCY1_A1B1_pc(0)	0	234000.0
enzyme_GUACYC_fwd_pc	enzyme_GUACYC_fwd	cplx_HETERODIMER_GUCY1_A1B1_pc	GUACYC	forward	pc	cplx_HETERODIMER_GUCY1_A1B1_pc(287555.4779678007)	287555.4779678007	234000.0
enzyme_GUACYC_rev_pc	enzyme_GUACYC_rev	cplx_HETERODIMER_GUCY1_A1B1_pc	GUACYC	reverse	pc	cplx_HETERODIMER_GUCY1_A1B1_pc(0)	0	234000.0
enzyme_PI35P3P_fwd_pc	enzyme_PI35P3P_fwd	cplx_HETERODIMER_MTM1_MTMR12_pc;cplx_HOMODIMER_MTMR1_pc;cplx_HETERODIMER_MTMR2_MTMR12_pc;cplx_HOMODIMER_MTMR2_pc;cplx_HETERODIMER_MTMR2_SBF1_pc	PI35P3P	forward	pc	cplx_HETERODIMER_MTM1_MTMR12_pc(299334.479697561);cplx_HOMODIMER_MTMR1_pc(289610.9512909886);cplx_HETERODIMER_MTMR2_MTMR12_pc(304275.56510274287);cplx_HOMODIMER_MTMR2_pc(285837.2823387275);cplx_HETERODIMER_MTMR2_SBF1_pc(466261.84765078616)	299334.479697561;289610.9512909886;304275.56510274287;285837.2823387275;466261.84765078616	234000.0
enzyme_PI35P3P_rev_pc	enzyme_PI35P3P_rev	cplx_HETERODIMER_MTM1_MTMR12_pc;cplx_HOMODIMER_MTMR1_pc;cplx_HETERODIMER_MTMR2_MTMR12_pc;cplx_HOMODIMER_MTMR2_pc;cplx_HETERODIMER_MTMR2_SBF1_pc	PI35P3P	reverse	pc	cplx_HETERODIMER_MTM1_MTMR12_pc(0);cplx_HOMODIMER_MTMR1_pc(0);cplx_HETERODIMER_MTMR2_MTMR12_pc(0);cplx_HOMODIMER_MTMR2_pc(0);cplx_HETERODIMER_MTMR2_SBF1_pc(0)	0;0;0;0;0	234000.0
enzyme_PI3PP_fwd_pc	enzyme_PI3PP_fwd	cplx_HETERODIMER_MTM1_MTMR12_pc;cplx_HOMODIMER_MTMR1_pc;cplx_HETERODIMER_MTMR2_MTMR12_pc;cplx_HOMODIMER_MTMR2_pc;cplx_HETERODIMER_MTMR2_SBF1_pc;cplx_MONOMER_SACM1L_pc	PI3PP	forward	pc	cplx_HETERODIMER_MTM1_MTMR12_pc(299334.479697561);cplx_HOMODIMER_MTMR1_pc(289610.9512909886);cplx_HETERODIMER_MTMR2_MTMR12_pc(304275.56510274287);cplx_HOMODIMER_MTMR2_pc(285837.2823387275);cplx_HETERODIMER_MTMR2_SBF1_pc(466261.84765078616);cplx_MONOMER_SACM1L_pc(158687.46076123902)	299334.479697561;289610.9512909886;304275.56510274287;285837.2823387275;466261.84765078616;158687.46076123902	234000.0
enzyme_PI3PP_rev_pc	enzyme_PI3PP_rev	cplx_HETERODIMER_MTM1_MTMR12_pc;cplx_HOMODIMER_MTMR1_pc;cplx_HETERODIMER_MTMR2_MTMR12_pc;cplx_HOMODIMER_MTMR2_pc;cplx_HETERODIMER_MTMR2_SBF1_pc;cplx_MONOMER_SACM1L_pc	PI3PP	reverse	pc	cplx_HETERODIMER_MTM1_MTMR12_pc(0);cplx_HOMODIMER_MTMR1_pc(0);cplx_HETERODIMER_MTMR2_MTMR12_pc(0);cplx_HOMODIMER_MTMR2_pc(0);cplx_HETERODIMER_MTMR2_SBF1_pc(0);cplx_MONOMER_SACM1L_pc(0)	0;0;0;0;0;0	234000.0
enzyme_FEROXe_fwd_pc	enzyme_FEROXe_fwd	cplx_HETERODIMER_SLC40A1_CP_pc	FEROXe	forward	pc	cplx_HETERODIMER_SLC40A1_CP_pc(339652.83801076945)	339652.83801076945	234000.0
enzyme_FEROXe_rev_pc	enzyme_FEROXe_rev	cplx_HETERODIMER_SLC40A1_CP_pc	FEROXe	reverse	pc	cplx_HETERODIMER_SLC40A1_CP_pc(0)	0	234000.0
enzyme_ALAASNex_fwd_pc	enzyme_ALAASNex_fwd	cplx_HETERODIMER_SLC7A5_SLC3A2_pc	ALAASNex	forward	pc	cplx_HETERODIMER_SLC7A5_SLC3A2_pc(250346.04101346733)	250346.04101346733	234000.0
enzyme_ALAASNex_rev_pc	enzyme_ALAASNex_rev	cplx_HETERODIMER_SLC7A5_SLC3A2_pc	ALAASNex	reverse	pc	cplx_HETERODIMER_SLC7A5_SLC3A2_pc(250346.04101346733)	250346.04101346733	234000.0
