complex	subunits	compartment	reactions	genes	coefficients	cofactors	notes
cplx_HOMOTETRAMER_SLC4A1	protein_SLC4A1	pm	HCO3_Cltex;ARSNA_Cltex;CYS_Cltex;Cl_PItex;FOR_Cltex;GLXCLtex;GLYCTCLtex;GLY_Cltex;HMOBD_Cltex;NO2_Cltex;NO3_Cltex;O2S_Cltex;ONOO_Cltex;SELNI_Cltex;SER_Cltex;SH1_Cltex;Cl_OH1tex;LLAC_Cltex;NACCYS_Cltex;PYR_Cltex	SLC4A1	4
cplx_HOMODIMER_SLC4A2	protein_SLC4A2	pm	HCO3_Cltex	SLC4A2	2
cplx_MONOMER_SLC52A1	protein_SLC52A1	pm	RIBFLVt	SLC52A1	1		ASSUMED MONOMER
cplx_MONOMER_SLC6A8	protein_SLC6A8	pm	CREAT2NaClt	SLC6A8	1		ASSUMED MONOMER
cplx_MONOMER_SLC6A9	protein_SLC6A9	pm	GLY_Cl_2Nat;PRO_Cl_2Nat;SARCS_Cl_2Nat	SLC6A9	1		ASSUMED MONOMER
cplx_MONOMER_SLC7A1	protein_SLC7A1	pm	ARGtec;ADMARGARGtex;ADMARGCITRtex;ADMARGHIStex;ADMARGLYStex;ADMARGORNtex;ADMARGt_L;ARGCITRtex;ARGHIStex;ARGLYStex;ARGORNtex;HISCITRtex;HISLYStex;HISORNtex;LYSCITRtex;LYSORNtex;LYStec;MMARGARGtex;MMARGCITRtex;MMARGHIStex;MMARGLYStex;MMARGORNtex;MMARGt_L;ORNtec	SLC7A1	1		ASSUMED MONOMER
cplx_HOMODIMER_SLC9A1	protein_SLC9A1	pm	NaLitex	SLC9A1	2
cplx_HOMODIMER_SLC9A6	protein_SLC9A6	pm	NaHtex;KHtex	SLC9A6	2
cplx_MONOMER_SLC9A7	protein_SLC9A7	pm	NaHtex;KHtex	SLC9A7	1		ASSUMED MONOMER
cplx_HOMODIMER_SLC9B2	protein_SLC9B2	pm	NaHtex;NaLitex	SLC9B2	2
cplx_MONOMER_SLCO1A2	protein_SLCO1A2	pm	TETIODTHYt2;TRIIODTHYt2;CHOLATEt;DGCHOLte;DHEASte;ESTRONESte;GCHOLAte;GDCHOLAte;GUDCHOLAte;PGE2te;TCHOLAte;TDCHOLAte;TDECHOLAte;TUDCHOLAte	SLCO1A2	1		ASSUMED MONOMER
cplx_MONOMER_SLCO2B1	protein_SLCO2B1	pm	TETIODTHYt2;CHOLATEt;CPPP3te;DHEASte;ESTRONESte;PGD2te;PGE2te;PRGNStec;TCHOLAte	SLCO2B1	1		ASSUMED MONOMER
cplx_MONOMER_SLK	protein_SLK	c	PROTSK;PROTTK	SLK	1		ASSUMED MONOMER
cplx_MONOMER_SMOX	protein_SMOX	c	N1ASPMDOX;N1SPRMOX;SMOX;SPMDOX	SMOX	1		ASSUMED MONOMER
cplx_MONOMER_SMPD1	protein_SMPD1	c	SMPD	SMPD1	1
cplx_MONOMER_SMPD3	protein_SMPD3	c	SMPD	SMPD3	1
cplx_MONOMER_SMPDL3B	protein_SMPDL3B	c	CDPCHOLPP	SMPDL3B	1		ASSUMED MONOMER
cplx_HOMODIMER_SMS	protein_SMS	c	SPRMS	SMS	2
cplx_HOMODIMER_SOD1	protein_SOD1	c	SPODM;SPODM2	SOD1	2
cplx_HOMOTETRAMER_SORD	protein_SORD	c	SBTD_D2;XYLTD_Dx;ERTHSD_Dy;RBTDG2_Dx;THRTLD_Lx	SORD	4
cplx_MONOMER_SPHK1	protein_SPHK1	c	SPHGANK;SPHGNSK	SPHK1	1		ASSUMED MONOMER
cplx_HETEROTETRAMER_SPTLC1_SPTLC2	protein_SPTLC1;protein_SPTLC2	c	SERPT	SPTLC1;SPTLC2	2;2
cplx_HOMODIMER_SRM	protein_SRM	c	SPMS	SRM	2
cplx_MONOMER_SRXN1	protein_SRXN1	c	SRDX1GTHDG	SRXN1	1
cplx_MONOMER_ST3GAL1	protein_ST3GAL1	c	CMPACNAGA1;CMPACNAGD1B;CMPACNAGM1;CMPACNAGALBSD	ST3GAL1	1		ASSUMED MONOMER
cplx_HOMODIMER_ST3GAL2	protein_ST3GAL2	c	CMPACNAGA1;CMPACNAGD1B;CMPACNAGM1;CMPACNAGALBSD	ST3GAL2	2
cplx_HOMODIMER_STEAP3	protein_STEAP3	pm	CU2RD;FE3RD	STEAP3	2
cplx_HOMODIMER_STEAP3	protein_STEAP3	c	TMCU2RDte;TMFE3RDte	STEAP3	2
cplx_MONOMER_SYK	protein_SYK	c	PROTYK	SYK	1		ASSUMED MONOMER
cplx_MONOMER_SYNJ1	protein_SYNJ1	c	MI145P5PP;PI45P5P;PI4PP	SYNJ1	1		ASSUMED MONOMER
cplx_HOMODIMER_TALDO1	protein_TALDO1	c	TALA	TALDO1	2
cplx_HOMODIMER_TARS1	protein_TARS1	c	THRTRS	TARS1	2
cplx_MONOMER_TECR	protein_TECR	c	FACOA2ERy_20_2E11Z;FACOA2ERy_20_2E13Z;FACOA2ERy_20_2E8Z11Z;FACOA2ERy_20_2E9Z;FACOA2ERy_22_2E11Z;FACOA2ERy_22_2E13Z;FACOA2ERy_24_2E15Z;FACOA2ERy_26_2E17Z;FACOA2ERy_16_2E;FACOA2ERy_18_2E;FACOA2ERy_20_2E;FACOA2ERy_22_2E;FACOA2ERy_24_2E;FACOA2ERy_26_2E;FACOA2ERy_17_2E;FACOA2ERy_19_2E;FACOA2ERy_21_2E;FACOA2ERy_23_2E;FACOA2ERy_20_2E11Z14Z17Z;FACOA2ERy_20_2E5Z8Z11Z14Z;FACOA2ERy_22_2E10Z13Z16Z19Z;FACOA2ERy_22_2E13Z16Z19Z;FACOA2ERy_22_2E7Z10Z13Z16Z19Z;FACOA2ERy_24_2E12Z15Z18Z21Z;FACOA2ERy_24_2E9Z12Z15Z18Z21Z;FACOA2ERy_20_2E11Z14Z;FACOA2ERy_20_2E8Z11Z14Z;FACOA2ERy_22_2E10Z13Z16Z;FACOA2ERy_22_2E13Z16Z;FACOA2ERy_22_2E7Z10Z13Z16Z;FACOA2ERy_24_2E9Z12Z15Z18Z	TECR	1		ASSUMED MONOMER
cplx_COMPLEX_TFR2_TF	protein_TFR2;protein_TF	pm	FE3t	TF;TFR2	2;2
cplx_COMPLEX_TFRC_TF	protein_TFRC;protein_TF	pm	FE3t	TF;TFRC	2;2
cplx_MONOMER_TGM2	protein_TGM2	c	PROTQADRNLGMT;PROTQDPAMGMT;PROTQGLUN;PROTQHISTAGMT;PROTQPROTLGMT;PROTQSRTNGMT	TGM2	1
cplx_MONOMER_TGM3	protein_TGM3	c	PROTQPROTLGMT	TGM3	1
cplx_MONOMER_THTPA	protein_THTPA	c	THMTP	THTPA	1
cplx_HOMODIMER_TKFC	protein_TKFC	c	TRIOK;DHAK;FADL	TKFC	2
cplx_HOMODIMER_TKT	protein_TKT	c	TKT1;TKT2	TKT	2
cplx_MONOMER_TMEM109	protein_TMEM109	pm	CA2t;Kt1	TMEM109	1
cplx_MONOMER_TMT1A	protein_TMT1A	c	H2SMT	TMT1A	1		ASSUMED MONOMER
cplx_HOMODIMER_TPI1	protein_TPI1	c	TPI	TPI1	2
cplx_MONOMER_TPK1	protein_TPK1	c	TMDPK;TMDPK2;TMDPK3;TMDPK4	TPK1	1
cplx_MONOMER_TPMT	protein_TPMT	c	MERCPURMT;THIOGMPMT;THIOIMPMT	TPMT	1
cplx_MONOMER_TRIM58	protein_TRIM58	c	UBIQE2CONJT	TRIM58	1		ASSUMED MONOMER
cplx_HOMODIMER_TRPC6	protein_TRPC6	pm	CA2t	TRPC6	2
cplx_HOMOTETRAMER_TRPV2	protein_TRPV2	pm	CA2t	TRPV2	4
cplx_HOMOTETRAMER_TSPO2	protein_TSPO2	pm	5AOPt2	TSPO2	4
cplx_MONOMER_TSTD1	protein_TSTD1	c	HTSULGTHST	TSTD1	1		ASSUMED MONOMER
cplx_HOMODIMER_TXN	protein_TXN	c	CYSTRDX;DHLIPTRD;HCYSTRDX	TXN	2
cplx_HOMODIMER_TXNDC17	protein_TXNRD1;protein_TXN	c	MDHDASCBRy;TRDRy;METSELNEORy;METSELNIORy;SELNIOR3y	TXN;TXNRD1	2
cplx_COMPLEX_TXNRD1_TXNDC17	protein_TXNDC17	c	CYSTRDX;DHLIPTRD;HCYSTRDX	TXNDC17	2;2
cplx_HOMODIMER_TXNDC5	protein_TXNDC17;protein_TXNRD1	c	TRDRy;METSELNEORy;METSELNIORy;SELNIOR3y	TXNDC17;TXNRD1	2
cplx_HOMODIMER_TXNL1	protein_TXNDC5	c	INSULINGTHOR	TXNDC5	2
cplx_COMPLEX_TXNRD1_TXNL1	protein_TXNL1	c	CYSTRDX;DHLIPTRD;HCYSTRDX	TXNL1	2;2
cplx_HOMODIMER_TXNRD1	protein_TXNL1;protein_TXNRD1	c	MDHDASCBRy;TRDRy;METSELNEORy;METSELNIORy;SELNIOR3y	TXNL1;TXNRD1	2
cplx_COMPLEX_TXNRD1_TXN	protein_TXNRD1	c	Q102ERx;Q102ERy;METSELNEORy;METSELNIORy;SELNIOR3y	TXNRD1	2;2
cplx_HOMODIMER_UAP1	protein_UAP1	c	UAGALDP;UAGDP	UAP1	2
cplx_HOMODIMER_UBA1	protein_UBA1	c	UBIQE1ACT	UBA1	2
cplx_MONOMER_UBA6	protein_UBA6	c	UBIQE1ACT	UBA6	1		ASSUMED MONOMER
cplx_COMPLEX_USP5_UBB	protein_UBB;protein_USP5	c	POLYUBBPL	UBB;USP5	1;1
cplx_MONOMER_UBE2L3	protein_UBE2L3	c	UBIQE1E2T	UBE2L3	1		ASSUMED MONOMER
cplx_HETERODIMER_UBE2N_UBE2V1	protein_UBE2N;protein_UBE2V1	c	UBIQE1E2T	UBE2N;UBE2V1	1;1
cplx_HETERODIMER_UBE2N_UBE2V2	protein_UBE2N;protein_UBE2V2	c	UBIQE1E2T	UBE2N;UBE2V2	1;1
cplx_MONOMER_UBE2O	protein_UBE2O	c	UBIQE1T	UBE2O	1		ASSUMED MONOMER
cplx_MONOMER_UBR4	protein_UBR4	c	UBIQE2CONJT	UBR4	1		ASSUMED MONOMER
cplx_COMPLEX_VCP_NPLOC4_UFD1_UBXN1	protein_NPLOC4;protein_UBXN1;protein_UFD1;protein_VCP	c	NTPA	UBXN1;NPLOC4;UFD1;VCP	1;1;1;6
cplx_COMPLEX_VCP_UBXN6	protein_UBXN6;protein_VCP	c	NTPA	UBXN6;VCP	1;6
cplx_COMPLEX_VCP_NPLOC4_UFD1_UBXN7	protein_NPLOC4;protein_UBXN7;protein_UFD1;protein_VCP	c	NTPA	UBXN7;NPLOC4;UFD1;VCP	1;1;1;6
cplx_HOMOOCTAMER_UGP2	protein_UGP2	c	GALT;GALU	UGP2	8
cplx_HOMODIMER_UMPS	protein_UMPS	c	OMPDC;ORPT;5FLURAPT	UMPS	2
cplx_HOMODIMER_UROD	protein_UROD	c	UPPG3DC;UPPG1DC	UROD	2
cplx_MONOMER_UROS	protein_UROS	c	UPPG3S	UROS	1
cplx_MONOMER_VARS1	protein_VARS1	c	VALTRS	VARS1	1		ASSUMED MONOMER
cplx_COMPLEX_VCP_VCPIP1	protein_VCPIP1;protein_VCP	c	NTPA	VCP;VCPIP1	6;1
cplx_HOMODIMER_VDAC1	protein_VDAC1	pm	CA2t;LDPAMt;NAt;GLUte;Kt1;MG2tec;ACHt	VDAC1	2
cplx_COMPLEX_VPS4AB	protein_VPS4A;protein_VPS4B	c	NTPA	VPS4A;VPS4B	1;1
cplx_HOMODIMER_WARS1	protein_WARS1	c	TRPTRS	WARS1	2
cplx_MONOMER_WNK1	protein_WNK1	c	PROTSK;PROTTK	WNK1	1		ASSUMED MONOMER
cplx_HOMODIMER_XPNPEP1	protein_XPNPEP1	c	APDPP;FPDPP;GPDPP;LPDPP;MPDPP;PPDPP;RPPTPAP;VPDPP	XPNPEP1	2
cplx_MONOMER_XYLB	protein_XYLB	c	XYLK	XYLB	1
cplx_HOMODIMER_YARS1	protein_YARS1	c	TYRTRS	YARS1	2
cplx_MONOMER_YES1	protein_YES1	c	PROTYK	YES1	1		ASSUMED MONOMER
cplx_MONOMER_ZDHHC2	protein_ZDHHC2	c	PROTCSAT_14_0;PROTCSAT_16_0;PROTCSAT_18_0	ZDHHC2	1
cplx_MONOMER_ZDHHC20	protein_ZDHHC20	c	PROTCSAT_14_0;PROTCSAT_16_0;PROTCSAT_18_0	ZDHHC20	1		ASSUMED MONOMER
cplx_MONOMER_ZDHHC3	protein_ZDHHC3	c	PROTCSAT_14_0;PROTCSAT_16_0;PROTCSAT_18_0	ZDHHC3	1
cplx_MONOMER_ZDHHC5	protein_ZDHHC5	c	PROTCSAT_14_0;PROTCSAT_16_0;PROTCSAT_18_0	ZDHHC5	1
